Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2009;2010;2011;2012;2013
Slovenia;Romania;Import;  All Products;Trade Value (US$ Thousand);250312,71;252067,72;308097,252;209936,527;272106,275
Slovenia;Russian Federation;Import;  All Products;Trade Value (US$ Thousand);323764,95;450559,01;629687,298;529389,81;629499,75
Slovenia;Rwanda;Import;  All Products;Trade Value (US$ Thousand);2,463;0,088;0,419;0,586;0,087
Slovenia;Saint Helena;Import;  All Products;Trade Value (US$ Thousand);117,585;233,274;164,485;180,911;235,222
Slovenia;Saint Pierre and Miquelon;Import;  All Products;Trade Value (US$ Thousand);190,725;116,572;0,168;0,164;24,82
Slovenia;San Marino;Import;  All Products;Trade Value (US$ Thousand);6185,591;15988,481;9988,199;3958,52;4354,25
Slovenia;Sao Tome and Principe;Import;  All Products;Trade Value (US$ Thousand);47,415;20,268;24,833;8,453;22,698
Slovenia;Saudi Arabia;Import;  All Products;Trade Value (US$ Thousand);4868,48;10644,32;50581,368;153006,542;90358,805
Slovenia;Senegal;Import;  All Products;Trade Value (US$ Thousand);150,007;269,166;212,962;186,846;144,353
Slovenia;Serbia, FR(Serbia/Montenegro);Import;  All Products;Trade Value (US$ Thousand);368646,183;483450,983;594775,599;476329,745;564148,574
Slovenia;Seychelles;Import;  All Products;Trade Value (US$ Thousand);387,293;452,656;265,463;129,627;5,84
Slovenia;Sierra Leone;Import;  All Products;Trade Value (US$ Thousand);3103,641;482,129;387,515;220,228;1117,862
Slovenia;Singapore;Import;  All Products;Trade Value (US$ Thousand);19448,882;19644,813;23864,721;47246,205;19147,595
Slovenia;Sint Maarten;Import;  All Products;Trade Value (US$ Thousand);;;;;1,562
Slovenia;Slovak Republic;Import;  All Products;Trade Value (US$ Thousand);334289,759;371300,108;397049,088;386225,107;396718,041
Slovenia;Slovenia;Import;  All Products;Trade Value (US$ Thousand);86387,554;109449,266;86437,949;69298,032;75810,305
Slovenia;Solomon Islands;Import;  All Products;Trade Value (US$ Thousand);13,3;20,977;61,61;31,15;60,359
Slovenia;Somalia;Import;  All Products;Trade Value (US$ Thousand);1,138;4,584;0,048;0,08;
Slovenia;South Africa;Import;  All Products;Trade Value (US$ Thousand);14961,054;20783,228;26475,016;19470,539;19738,391
Slovenia;South Georgia and the South Sa;Import;  All Products;Trade Value (US$ Thousand);;;103,335;0,603;1,542
Slovenia;Spain;Import;  All Products;Trade Value (US$ Thousand);715417,414;704565,665;750682,429;616940,834;579031,099
Slovenia;Special Categories;Import;  All Products;Trade Value (US$ Thousand);63018,633;104507,503;77571,266;95366,468;163876,695
Slovenia;Sri Lanka;Import;  All Products;Trade Value (US$ Thousand);6650,477;8435,565;9899,389;7672,617;7552,472
Slovenia;St. Kitts and Nevis;Import;  All Products;Trade Value (US$ Thousand);0,709;14,375;0,145;26,813;4,402
Slovenia;St. Lucia;Import;  All Products;Trade Value (US$ Thousand);;0,659;0,429;0,065;
Slovenia;St. Vincent and the Grenadines;Import;  All Products;Trade Value (US$ Thousand);;0,01;0,142;;
Slovenia;Sudan;Import;  All Products;Trade Value (US$ Thousand);;;;16,38;6154,461
Slovenia;Suriname;Import;  All Products;Trade Value (US$ Thousand);12,229;409,315;2930,582;3932,713;3511,983
Slovenia;Swaziland;Import;  All Products;Trade Value (US$ Thousand);226,91;69,817;2533,393;237,631;29,48
Slovenia;Sweden;Import;  All Products;Trade Value (US$ Thousand);197141,059;178427,664;200194,589;181215,593;191470,146
